Barcode,Well,Result
NB00153868,Y33,5749931
NB00153868,Y34,5845646
NB00153868,Y35,5770440
NB00153868,Y36,5870251
NB00153868,Y37,5924222
NB00153868,Y38,5955839
NB00153868,Y39,5898453
NB00153868,Y40,5871237
NB00153868,Y41,6132531
NB00153868,Y42,6029127
NB00153868,Y43,6039310
NB00153868,Y44,6054533
NB00153868,Y45,158211
NB00153868,Y46,159511
NB00153868,Y47,158962
NB00153868,Y48,161031
NB00153868,Z01,5755374
NB00153868,Z02,5888820
NB00153868,Z03,5902997
NB00153868,Z04,5882825
NB00153868,Z05,5678060
NB00153868,Z06,5639364
NB00153868,Z07,5721842
NB00153868,Z08,5370012
NB00153868,Z09,5559858
NB00153868,Z10,5660079
NB00153868,Z11,5742986
NB00153868,Z12,5587025
NB00153868,Z13,5607289
NB00153868,Z14,5817662
NB00153868,Z15,5768079
NB00153868,Z16,5720860
NB00153868,Z17,5731430
NB00153868,Z18,5633840
NB00153868,Z19,5777689
NB00153868,Z20,5633067
NB00153868,Z21,5674750
NB00153868,Z22,5622253
NB00153868,Z23,5660827
NB00153868,Z24,5779170
NB00153868,Z25,5636580
NB00153868,Z26,5894216
NB00153868,Z27,5868520
NB00153868,Z28,5744319
NB00153868,Z29,5878438
NB00153868,Z30,5920932
NB00153868,Z31,6066835
NB00153868,Z32,5613401
NB00153868,Z33,5774878
NB00153868,Z34,6097311
NB00153868,Z35,5922001
NB00153868,Z36,5858975
NB00153868,Z37,5888489
NB00153868,Z38,6217836
NB00153868,Z39,6164663
NB00153868,Z40,6078398
NB00153868,Z41,6235823
NB00153868,Z42,6244127
NB00153868,Z43,6245185
NB00153868,Z44,6073292
NB00153868,Z45,162675
NB00153868,Z46,163635
NB00153868,Z47,164471
NB00153868,Z48,161667
NB00153868,AA01,5729736
NB00153868,AA02,5609120
NB00153868,AA03,5695445
NB00153868,AA04,5679500
NB00153868,AA05,5425611
NB00153868,AA06,5516405
NB00153868,AA07,5414826
NB00153868,AA08,5774254
NB00153868,AA09,5194714
NB00153868,AA10,5389349
NB00153868,AA11,5558835
NB00153868,AA12,5265494
NB00153868,AA13,5243984
NB00153868,AA14,5490855
NB00153868,AA15,5547398
NB00153868,AA16,5442540
NB00153868,AA17,5388401
NB00153868,AA18,5535126
NB00153868,AA19,5592305
NB00153868,AA20,5418690
NB00153868,AA21,5355302
NB00153868,AA22,5351362
NB00153868,AA23,5462698
NB00153868,AA24,5283606
NB00153868,AA25,5557429
NB00153868,AA26,5484882
NB00153868,AA27,5697450
NB00153868,AA28,5463135
NB00153868,AA29,5608573
NB00153868,AA30,5710355
NB00153868,AA31,5687324
NB00153868,AA32,5668700
NB00153868,AA33,5628652
NB00153868,AA34,5862522
NB00153868,AA35,5792068
NB00153868,AA36,5713566
NB00153868,AA37,5823072
NB00153868,AA38,5860335
NB00153868,AA39,5714871
NB00153868,AA40,5924596
NB00153868,AA41,5737421
NB00153868,AA42,5494292
NB00153868,AA43,6015001
NB00153868,AA44,6010018
NB00153868,AA45,159484
NB00153868,AA46,160299
NB00153868,AA47,153845
NB00153868,AA48,156366
NB00153868,AB01,5688827
NB00153868,AB02,5774086
NB00153868,AB03,5797255
NB00153868,AB04,5735854
NB00153868,AB05,5850906
NB00153868,AB06,5593635
NB00153868,AB07,5704753
NB00153868,AB08,5568441
NB00153868,AB09,5424551
NB00153868,AB10,5766301
NB00153868,AB11,5712613
NB00153868,AB12,5585887
NB00153868,AB13,5701115
NB00153868,AB14,5742558
NB00153868,AB15,5684837
NB00153868,AB16,5660988
NB00153868,AB17,5651551
NB00153868,AB18,5725985
NB00153868,AB19,5738030
NB00153868,AB20,5544313
NB00153868,AB21,5563285
NB00153868,AB22,5681941
NB00153868,AB23,5698536
NB00153868,AB24,5551365
NB00153868,AB25,5716081
NB00153868,AB26,5687388
NB00153868,AB27,5914743
NB00153868,AB28,5786951
NB00153868,AB29,5855760
NB00153868,AB30,5966389
NB00153868,AB31,5879982
NB00153868,AB32,5790138
NB00153868,AB33,5959766
NB00153868,AB34,5897400
NB00153868,AB35,5847651
NB00153868,AB36,5805586
NB00153868,AB37,5966214
NB00153868,AB38,5894076
NB00153868,AB39,6097672
NB00153868,AB40,6239088
NB00153868,AB41,6176792
NB00153868,AB42,6207729
NB00153868,AB43,6069045
NB00153868,AB44,6203814
NB00153868,AB45,158221
NB00153868,AB46,157387
NB00153868,AB47,159713
NB00153868,AB48,161067
NB00153868,AC01,6151792
NB00153868,AC02,5566097
NB00153868,AC03,5617705
NB00153868,AC04,5591220
NB00153868,AC05,5197355
NB00153868,AC06,5451407
NB00153868,AC07,5344114
NB00153868,AC08,5259258
NB00153868,AC09,5247042
NB00153868,AC10,5357795
NB00153868,AC11,5079320
NB00153868,AC12,5190869
NB00153868,AC13,5237530
NB00153868,AC14,5168999
NB00153868,AC15,5347202
NB00153868,AC16,5271364
NB00153868,AC17,5294071
NB00153868,AC18,5346713
NB00153868,AC19,5433833
NB00153868,AC20,5255544
NB00153868,AC21,5199251
NB00153868,AC22,5287316
NB00153868,AC23,5311000
NB00153868,AC24,5216706
NB00153868,AC25,5354941
NB00153868,AC26,5389146
NB00153868,AC27,5519100
NB00153868,AC28,5125287
NB00153868,AC29,5373798
NB00153868,AC30,5582706
NB00153868,AC31,5412396
NB00153868,AC32,5323464
NB00153868,AC33,5542597
NB00153868,AC34,5713939
NB00153868,AC35,5710537
NB00153868,AC36,5639722
NB00153868,AC37,5948727
NB00153868,AC38,5743675
NB00153868,AC39,5702990
NB00153868,AC40,5577888
NB00153868,AC41,5636670
NB00153868,AC42,5680091
NB00153868,AC43,5954027
NB00153868,AC44,5662147
NB00153868,AC45,152873
NB00153868,AC46,151354
NB00153868,AC47,150666
NB00153868,AC48,151547
NB00153868,AD01,5491292
NB00153868,AD02,5677099
NB00153868,AD03,5746741
NB00153868,AD04,5629678
NB00153868,AD05,5367829
NB00153868,AD06,5507380
NB00153868,AD07,5349237
NB00153868,AD08,5533246
NB00153868,AD09,5639205
NB00153868,AD10,5258572
NB00153868,AD11,5418224
NB00153868,AD12,6184237
NB00153868,AD13,5415439
NB00153868,AD14,5594697
NB00153868,AD15,5636835
NB00153868,AD16,5528162
NB00153868,AD17,5534257
NB00153868,AD18,5504450
NB00153868,AD19,7262912
NB00153868,AD20,5413467
NB00153868,AD21,5320264
NB00153868,AD22,5608795
NB00153868,AD23,5502020
NB00153868,AD24,5426363
NB00153868,AD25,5724041
NB00153868,AD26,5570659
NB00153868,AD27,5571823
NB00153868,AD28,5522306
NB00153868,AD29,5619875
NB00153868,AD30,5634888
NB00153868,AD31,5733512
NB00153868,AD32,5539010
NB00153868,AD33,5768510
NB00153868,AD34,5663205
NB00153868,AD35,5744796
NB00153868,AD36,5696416
NB00153868,AD37,5960382
NB00153868,AD38,5607014
NB00153868,AD39,6005770
NB00153868,AD40,5905536
NB00153868,AD41,5477111
NB00153868,AD42,6278174
NB00153868,AD43,5960959
NB00153868,AD44,5952976
NB00153868,AD45,184877
NB00153868,AD46,152654
NB00153868,AD47,155806
NB00153868,AD48,154102
NB00153868,AE01,5375411
NB00153868,AE02,5487179
NB00153868,AE03,5381257
NB00153868,AE04,5370828
NB00153868,AE05,5361278
NB00153868,AE06,5127313
NB00153868,AE07,5113302
NB00153868,AE08,6662938
NB00153868,AE09,4968368
NB00153868,AE10,5113597
NB00153868,AE11,5271574
NB00153868,AE12,5055929
NB00153868,AE13,5002555
NB00153868,AE14,5188962
NB00153868,AE15,5172520
NB00153868,AE16,5000178
NB00153868,AE17,5054312
NB00153868,AE18,5121574
NB00153868,AE19,5249954
NB00153868,AE20,5108041
NB00153868,AE21,5088887
NB00153868,AE22,5057355
NB00153868,AE23,5272496
NB00153868,AE24,5205400
NB00153868,AE25,5092929
NB00153868,AE26,5282440
NB00153868,AE27,5362851
NB00153868,AE28,5344799
NB00153868,AE29,5385262
NB00153868,AE30,5490706
NB00153868,AE31,5480329
NB00153868,AE32,5269173
NB00153868,AE33,5336390
NB00153868,AE34,5403121
NB00153868,AE35,5493568
NB00153868,AE36,5442866
NB00153868,AE37,5417835
NB00153868,AE38,5520774
NB00153868,AE39,5319279
NB00153868,AE40,5585585
NB00153868,AE41,5659989
NB00153868,AE42,5540534
NB00153868,AE43,5611477
NB00153868,AE44,5590674
NB00153868,AE45,150113
NB00153868,AE46,150683
NB00153868,AE47,152046
NB00153868,AE48,148846
NB00153868,AF01,5299431
NB00153868,AF02,5401122
NB00153868,AF03,5455463
NB00153868,AF04,5445892
NB00153868,AF05,5139371
NB00153868,AF06,5232455
NB00153868,AF07,5102242
NB00153868,AF08,5056594
NB00153868,AF09,5139817
NB00153868,AF10,5408279
NB00153868,AF11,5245837
NB00153868,AF12,5173995
NB00153868,AF13,5208495
NB00153868,AF14,5280184
NB00153868,AF15,5349384
NB00153868,AF16,5232239
NB00153868,AF17,5208781
NB00153868,AF18,5217816
NB00153868,AF19,5295710
NB00153868,AF20,5073250
NB00153868,AF21,5140819
NB00153868,AF22,5222335
NB00153868,AF23,5598292
NB00153868,AF24,5356984
NB00153868,AF25,5298113
NB00153868,AF26,5184081
NB00153868,AF27,5524637
NB00153868,AF28,7342370
NB00153868,AF29,5344657
NB00153868,AF30,5298747
NB00153868,AF31,5331086
NB00153868,AF32,5297244
NB00153868,AF33,5263167
NB00153868,AF34,5370546
NB00153868,AF35,5482506
NB00153868,AF36,5513061
NB00153868,AF37,5666744
NB00153868,AF38,5810672
NB00153868,AF39,5747035
NB00153868,AF40,5613234
NB00153868,AF41,5703233
NB00153868,AF42,5746335
NB00153868,AF43,5685266
NB00153868,AF44,5648308
NB00153868,AF45,158701
NB00153868,AF46,156542
NB00153868,AF47,154600
NB00153868,AF48,153766
NB00153869,A01,172690
NB00153869,A02,139314
NB00153869,A03,139130
NB00153869,A04,138523
NB00153869,A05,4919362
NB00153869,A06,4945005
NB00153869,A07,4822087
NB00153869,A08,4727357
NB00153869,A09,4913779
NB00153869,A10,4867601
NB00153869,A11,4742187
NB00153869,A12,4824899
NB00153869,A13,4910619
NB00153869,A14,4904793
NB00153869,A15,4840958
NB00153869,A16,4765231
NB00153869,A17,5031900
NB00153869,A18,4950637
NB00153869,A19,4921076
NB00153869,A20,4924719
NB00153869,A21,4888088
NB00153869,A22,4863073
NB00153869,A23,4778550
NB00153869,A24,4827093
NB00153869,A25,4837433
NB00153869,A26,5262811
NB00153869,A27,4893522
NB00153869,A28,5015623
NB00153869,A29,5039117
NB00153869,A30,5147750
NB00153869,A31,5036099
NB00153869,A32,5056157
NB00153869,A33,5048605
NB00153869,A34,5168994
NB00153869,A35,5175155
NB00153869,A36,5075238
NB00153869,A37,5337516
NB00153869,A38,5231707
NB00153869,A39,5177877
NB00153869,A40,5108580
NB00153869,A41,6804571
NB00153869,A42,5304328
NB00153869,A43,5162232
NB00153869,A44,8006646
NB00153869,A45,5429818
NB00153869,A46,5299718
NB00153869,A47,5172459
NB00153869,A48,5125298
NB00153869,B01,144645
NB00153869,B02,140737
NB00153869,B03,145373
NB00153869,B04,142000
NB00153869,B05,5250885
NB00153869,B06,5211105
NB00153869,B07,5160639
NB00153869,B08,5125200
NB00153869,B09,5174118
NB00153869,B10,5164231
NB00153869,B11,5336770
NB00153869,B12,5275144
NB00153869,B13,5329670
NB00153869,B14,5234135
NB00153869,B15,5316242
NB00153869,B16,5286480
NB00153869,B17,5322540
NB00153869,B18,5155536
NB00153869,B19,5349033
NB00153869,B20,5231598
NB00153869,B21,5235420
NB00153869,B22,5198325
NB00153869,B23,5235463
NB00153869,B24,5397368
NB00153869,B25,5323170
NB00153869,B26,5537944
NB00153869,B27,5410142
NB00153869,B28,5453654
NB00153869,B29,5428735
NB00153869,B30,5310916
NB00153869,B31,5363899
NB00153869,B32,5469443
NB00153869,B33,5686170
NB00153869,B34,5356366
NB00153869,B35,5522530
NB00153869,B36,5491785
NB00153869,B37,5695682
NB00153869,B38,5680161
NB00153869,B39,5554761
NB00153869,B40,5706479
NB00153869,B41,5712282
NB00153869,B42,5589475
NB00153869,B43,5623467
NB00153869,B44,5613018
NB00153869,B45,5730405
NB00153869,B46,5674561
NB00153869,B47,5595566
NB00153869,B48,5299012
NB00153869,C01,145860
NB00153869,C02,145069
NB00153869,C03,143814
NB00153869,C04,136093
NB00153869,C05,5139752
NB00153869,C06,5117687
NB00153869,C07,5110749
NB00153869,C08,4858312
NB00153869,C09,4936414
NB00153869,C10,5111344
NB00153869,C11,5178482
NB00153869,C12,6094624
NB00153869,C13,5129665
NB00153869,C14,5214239
NB00153869,C15,5147882
NB00153869,C16,5250086
NB00153869,C17,5239665
NB00153869,C18,5127650
NB00153869,C19,5133777
NB00153869,C20,4951358
NB00153869,C21,5107471
NB00153869,C22,5080263
NB00153869,C23,4827978
NB00153869,C24,6434351
NB00153869,C25,5521840
NB00153869,C26,5222026
NB00153869,C27,5201052
NB00153869,C28,5300275
NB00153869,C29,5294882
NB00153869,C30,5314816
NB00153869,C31,5292763
NB00153869,C32,5452138
NB00153869,C33,5306872
NB00153869,C34,5310696
NB00153869,C35,5384351
NB00153869,C36,6766346
NB00153869,C37,5369555
NB00153869,C38,5571772
NB00153869,C39,5231580
NB00153869,C40,5550307
NB00153869,C41,5570117
NB00153869,C42,5533710
NB00153869,C43,5466887
NB00153869,C44,5543000
NB00153869,C45,5772209
NB00153869,C46,5625833
NB00153869,C47,5453086
NB00153869,C48,5405942
NB00153869,D01,147845
NB00153869,D02,150063
NB00153869,D03,143866
NB00153869,D04,143498
NB00153869,D05,5377899
NB00153869,D06,5362369
NB00153869,D07,4999777
NB00153869,D08,5265651
NB00153869,D09,5177188
NB00153869,D10,5289715
NB00153869,D11,5315864
NB00153869,D12,5324101
NB00153869,D13,5433448
NB00153869,D14,5483252
NB00153869,D15,5445450
NB00153869,D16,5348868
NB00153869,D17,5321743
NB00153869,D18,5403303
NB00153869,D19,5366446
NB00153869,D20,5325013
NB00153869,D21,5347713
NB00153869,D22,5319058
NB00153869,D23,5378259
NB00153869,D24,5406861
NB00153869,D25,5407242
NB00153869,D26,5552312
NB00153869,D27,5609666
NB00153869,D28,5149820
NB00153869,D29,5515132
NB00153869,D30,5802691
NB00153869,D31,5549565
NB00153869,D32,5450580
NB00153869,D33,5367703
NB00153869,D34,5522273
NB00153869,D35,5490438
NB00153869,D36,5512728
NB00153869,D37,5600381
NB00153869,D38,5598622
NB00153869,D39,5580527
NB00153869,D40,5734902
NB00153869,D41,5799683
NB00153869,D42,5748136
NB00153869,D43,5770914
NB00153869,D44,5760286
NB00153869,D45,5803148
NB00153869,D46,5760012
NB00153869,D47,5709461
NB00153869,D48,5446756
NB00153869,E01,179535
NB00153869,E02,149687
NB00153869,E03,148027
NB00153869,E04,140234
NB00153869,E05,5344072
NB00153869,E06,5418904
NB00153869,E07,5338644
NB00153869,E08,5036692
NB00153869,E09,5277756
NB00153869,E10,5193718
NB00153869,E11,5242830
NB00153869,E12,5162917
NB00153869,E13,5159986
NB00153869,E14,5320658
NB00153869,E15,5326033
NB00153869,E16,5242234
NB00153869,E17,5420074
NB00153869,E18,5422603
NB00153869,E19,5265860
NB00153869,E20,5329125
NB00153869,E21,5299650
NB00153869,E22,19892463
NB00153869,E23,5207389
NB00153869,E24,5233274
NB00153869,E25,5358766
NB00153869,E26,5369746
NB00153869,E27,5182634
NB00153869,E28,5374947
NB00153869,E29,5449406
NB00153869,E30,5388790
NB00153869,E31,5407898
NB00153869,E32,5541266
NB00153869,E33,5742282
NB00153869,E34,5507606
NB00153869,E35,5572572
NB00153869,E36,5473736
NB00153869,E37,5647015
NB00153869,E38,5688425
NB00153869,E39,5598014
NB00153869,E40,5629536
NB00153869,E41,5864393
NB00153869,E42,5672880
NB00153869,E43,5639653
NB00153869,E44,5684463
NB00153869,E45,5889841
NB00153869,E46,5819043
NB00153869,E47,5678893
NB00153869,E48,5620291
NB00153869,F01,152127
NB00153869,F02,148506
NB00153869,F03,149589
NB00153869,F04,153228
NB00153869,F05,5477938
NB00153869,F06,5414280
NB00153869,F07,5347332
NB00153869,F08,5341212
NB00153869,F09,5373153
NB00153869,F10,5422927
NB00153869,F11,5490277
NB00153869,F12,5401355
NB00153869,F13,5487455
NB00153869,F14,5472683
NB00153869,F15,5502757
NB00153869,F16,5408712
NB00153869,F17,5542901
NB00153869,F18,5518099
NB00153869,F19,5793317
NB00153869,F20,5378353
NB00153869,F21,5471688
NB00153869,F22,5407089
NB00153869,F23,5514445
NB00153869,F24,5562567
NB00153869,F25,5433818
NB00153869,F26,5486270
NB00153869,F27,6033516
NB00153869,F28,5855189
NB00153869,F29,5732066
NB00153869,F30,5727073
NB00153869,F31,5595772
NB00153869,F32,5627886
NB00153869,F33,5715048
NB00153869,F34,5719015
NB00153869,F35,5661169
NB00153869,F36,5693320
NB00153869,F37,5826856
NB00153869,F38,5821783
NB00153869,F39,5741009
NB00153869,F40,5887364
NB00153869,F41,5952810
NB00153869,F42,5901306
NB00153869,F43,5692125
NB00153869,F44,5723891
NB00153869,F45,5864455
NB00153869,F46,5958288
NB00153869,F47,5798075
NB00153869,F48,5664389
NB00153869,G01,150046
NB00153869,G02,142962
NB00153869,G03,143204
NB00153869,G04,138492
NB00153869,G05,5289444
NB00153869,G06,5245175
NB00153869,G07,5286645
NB00153869,G08,4992706
NB00153869,G09,5212235
NB00153869,G10,5330323
NB00153869,G11,5178906
NB00153869,G12,5115188
NB00153869,G13,5072291
NB00153869,G14,5268711
NB00153869,G15,5264489
NB00153869,G16,5194580
NB00153869,G17,5240520
NB00153869,G18,5257053
NB00153869,G19,5391817
NB00153869,G20,5130794
NB00153869,G21,5191793
NB00153869,G22,5366128
NB00153869,G23,5217672
NB00153869,G24,5236808
NB00153869,G25,5198920
NB00153869,G26,5387152
NB00153869,G27,5282070
NB00153869,G28,5302762
NB00153869,G29,5436830
NB00153869,G30,5437910
NB00153869,G31,5382145
NB00153869,G32,5405727
NB00153869,G33,5537460
NB00153869,G34,5556449
NB00153869,G35,5450671
NB00153869,G36,7633712
NB00153869,G37,5513091
NB00153869,G38,5658259
NB00153869,G39,5445624
NB00153869,G40,5637916
NB00153869,G41,5782750
NB00153869,G42,5707546
NB00153869,G43,5574505
NB00153869,G44,5735957
NB00153869,G45,5929299
NB00153869,G46,5854720
NB00153869,G47,5713985
NB00153869,G48,5722898
NB00153869,H01,146480
NB00153869,H02,147512
NB00153869,H03,147346
NB00153869,H04,146896
NB00153869,H05,5417347
NB00153869,H06,5445083
NB00153869,H07,5428999
NB00153869,H08,5486821
NB00153869,H09,5460927
NB00153869,H10,5478537
NB00153869,H11,5461164
NB00153869,H12,5412729
NB00153869,H13,5415699
NB00153869,H14,5472519
NB00153869,H15,5556716
NB00153869,H16,5378002
NB00153869,H17,5407723
NB00153869,H18,5460105
NB00153869,H19,5473404
NB00153869,H20,5469204
NB00153869,H21,5508481
NB00153869,H22,5402162
NB00153869,H23,5439469
NB00153869,H24,5369965
NB00153869,H25,5550613
NB00153869,H26,5523705
NB00153869,H27,5709054
NB00153869,H28,5728726
NB00153869,H29,5551550
NB00153869,H30,5515920
NB00153869,H31,5640050
NB00153869,H32,5511642
NB00153869,H33,5796416
NB00153869,H34,5612733
NB00153869,H35,5722972
NB00153869,H36,5616877
NB00153869,H37,5770240
NB00153869,H38,5783025
NB00153869,H39,5828130
NB00153869,H40,5782641
NB00153869,H41,5779002
NB00153869,H42,5949391
NB00153869,H43,5829897
NB00153869,H44,6009963
NB00153869,H45,6010708
NB00153869,H46,5969382
NB00153869,H47,5871003
NB00153869,H48,5744965
NB00153869,I01,183218
NB00153869,I02,148725
NB00153869,I03,145032
NB00153869,I04,143737
NB00153869,I05,5449615
NB00153869,I06,6071864
NB00153869,I07,5385448
NB00153869,I08,5243443
NB00153869,I09,5294386
NB00153869,I10,5283174
NB00153869,I11,5336329
NB00153869,I12,5310010
NB00153869,I13,5273736
NB00153869,I14,5309172
NB00153869,I15,5224887
NB00153869,I16,5469917
NB00153869,I17,5334178
NB00153869,I18,5402984
NB00153869,I19,5404700
NB00153869,I20,5302457
NB00153869,I21,5340945
NB00153869,I22,5331205
NB00153869,I23,5054657
NB00153869,I24,5259484
NB00153869,I25,5280821
NB00153869,I26,5282975
NB00153869,I27,5478059
NB00153869,I28,5397141
NB00153869,I29,7478877
NB00153869,I30,5564488
NB00153869,I31,5703339
NB00153869,I32,5961502
NB00153869,I33,5624937
NB00153869,I34,5774268
NB00153869,I35,5657657
NB00153869,I36,5556165
NB00153869,I37,5703590
NB00153869,I38,5745002
NB00153869,I39,5709011
NB00153869,I40,5718541
NB00153869,I41,5869383
NB00153869,I42,5797794
NB00153869,I43,5718354
NB00153869,I44,5743138
NB00153869,I45,5920999
NB00153869,I46,5899153
NB00153869,I47,5808278
NB00153869,I48,5738680
NB00153869,J01,147492
NB00153869,J02,149670
NB00153869,J03,161988
NB00153869,J04,145248
NB00153869,J05,5510141
NB00153869,J06,5581359
NB00153869,J07,5524451
NB00153869,J08,5403026
NB00153869,J09,5486303
NB00153869,J10,5480037
NB00153869,J11,5491271
NB00153869,J12,5545137
NB00153869,J13,5460234
NB00153869,J14,5537680
NB00153869,J15,5589208
NB00153869,J16,5509029
NB00153869,J17,5269501
NB00153869,J18,5498533
NB00153869,J19,5554459
NB00153869,J20,5590839
NB00153869,J21,5484322
NB00153869,J22,5347630
NB00153869,J23,5543257
NB00153869,J24,5706521
NB00153869,J25,5603751
NB00153869,J26,5647446
NB00153869,J27,5721125
NB00153869,J28,5679256
NB00153869,J29,5727161
NB00153869,J30,5630487
NB00153869,J31,5561309
NB00153869,J32,5600472
NB00153869,J33,5777758
NB00153869,J34,5795922
NB00153869,J35,5652281
NB00153869,J36,5701926
NB00153869,J37,5898763
NB00153869,J38,5767088
NB00153869,J39,5965067
NB00153869,J40,5302143
NB00153869,J41,5942400
NB00153869,J42,5822471
NB00153869,J43,6895925
NB00153869,J44,5921470
NB00153869,J45,5948721
NB00153869,J46,6019966
NB00153869,J47,5897050
NB00153869,J48,5715945
NB00153869,K01,146264
NB00153869,K02,144861
NB00153869,K03,142560
NB00153869,K04,141449
NB00153869,K05,5554143
NB00153869,K06,5328703
NB00153869,K07,5278544
NB00153869,K08,5130085
NB00153869,K09,5282989
NB00153869,K10,5206143
NB00153869,K11,5099914
NB00153869,K12,5086600
NB00153869,K13,5288786
NB00153869,K14,5261473
NB00153869,K15,5287665
NB00153869,K16,5161828
NB00153869,K17,5298184
NB00153869,K18,5461833
NB00153869,K19,4999682
NB00153869,K20,6240499
NB00153869,K21,5197497
NB00153869,K22,5093329
NB00153869,K23,5050409
NB00153869,K24,5339006
NB00153869,K25,5261350
NB00153869,K26,5054490
NB00153869,K27,5110558
NB00153869,K28,5278396
NB00153869,K29,5017770
NB00153869,K30,5461103
NB00153869,K31,5579370
NB00153869,K32,5363445
NB00153869,K33,5565142
NB00153869,K34,5569719
NB00153869,K35,5431430
NB00153869,K36,5423891
NB00153869,K37,5732058
NB00153869,K38,5700055
NB00153869,K39,5729933
NB00153869,K40,5705300
NB00153869,K41,5714013
NB00153869,K42,5878879
NB00153869,K43,5630733
NB00153869,K44,5989484
NB00153869,K45,5881637
NB00153869,K46,5945020
NB00153869,K47,5788147
NB00153869,K48,5680700
NB00153869,L01,146954
NB00153869,L02,146460
NB00153869,L03,151022
NB00153869,L04,151069
NB00153869,L05,5464519
NB00153869,L06,5526246
NB00153869,L07,5476750
NB00153869,L08,5418270
NB00153869,L09,5320607
NB00153869,L10,5467064
NB00153869,L11,5428073
NB00153869,L12,5492968
NB00153869,L13,5627675
NB00153869,L14,5491264
NB00153869,L15,6312918
NB00153869,L16,5219989
NB00153869,L17,5485193
NB00153869,L18,5320233
NB00153869,L19,5203600
NB00153869,L20,5127478
NB00153869,L21,5855531
NB00153869,L22,5407745
NB00153869,L23,5420223
NB00153869,L24,5601661
NB00153869,L25,5485622
NB00153869,L26,5618034
NB00153869,L27,6090709
NB00153869,L28,5820630
NB00153869,L29,5748258
NB00153869,L30,5553766
NB00153869,L31,5806536
NB00153869,L32,5587509
NB00153869,L33,5805770
NB00153869,L34,5679655
NB00153869,L35,5692055
NB00153869,L36,5634093
NB00153869,L37,5809241
NB00153869,L38,5915119
NB00153869,L39,5764858
NB00153869,L40,5917995
NB00153869,L41,5974107
NB00153869,L42,5872597
NB00153869,L43,5937203
NB00153869,L44,5833514
NB00153869,L45,5969438
NB00153869,L46,6036931
NB00153869,L47,5824704
NB00153869,L48,5747692
NB00153869,M01,195006
NB00153869,M02,149602
NB00153869,M03,139787
NB00153869,M04,143405
NB00153869,M05,5194064
NB00153869,M06,5289958
NB00153869,M07,5398733
NB00153869,M08,5206485
NB00153869,M09,5201774
NB00153869,M10,6263518
NB00153869,M11,5344058
NB00153869,M12,5181343
NB00153869,M13,5259190
NB00153869,M14,5371301
NB00153869,M15,5178830
NB00153869,M16,5207202
NB00153869,M17,5187756
NB00153869,M18,5358312
NB00153869,M19,5376210
NB00153869,M20,5285170
NB00153869,M21,5246208
NB00153869,M22,5352947
NB00153869,M23,5118038
NB00153869,M24,8292661
NB00153869,M25,5348164
NB00153869,M26,5485870
NB00153869,M27,5324713
NB00153869,M28,5448506
NB00153869,M29,5480431
NB00153869,M30,5572557
NB00153869,M31,5498510
NB00153869,M32,5528017
NB00153869,M33,5474502
NB00153869,M34,5595797
NB00153869,M35,5600273
NB00153869,M36,5690326
NB00153869,M37,5763787
NB00153869,M38,5822120
NB00153869,M39,5703466
NB00153869,M40,5772899
NB00153869,M41,5833236
NB00153869,M42,5845790
NB00153869,M43,5833398
NB00153869,M44,5738239
NB00153869,M45,5941643
NB00153869,M46,5937372
NB00153869,M47,5695072
NB00153869,M48,5862359
NB00153869,N01,148565
NB00153869,N02,145777
NB00153869,N03,149789
NB00153869,N04,146319
NB00153869,N05,5566297
NB00153869,N06,5603816
NB00153869,N07,5440566
NB00153869,N08,5381138
NB00153869,N09,5410164
NB00153869,N10,5537643
NB00153869,N11,18965653
NB00153869,N12,5488606
NB00153869,N13,5416731
NB00153869,N14,5440737
NB00153869,N15,5564340
NB00153869,N16,5397802
NB00153869,N17,5477221
NB00153869,N18,8429709
NB00153869,N19,5371834
NB00153869,N20,5363158
NB00153869,N21,5408599
NB00153869,N22,5363105
NB00153869,N23,5728628
NB00153869,N24,5557196
NB00153869,N25,5670367
NB00153869,N26,5568162
NB00153869,N27,5801921
NB00153869,N28,5724199
NB00153869,N29,5755374
NB00153869,N30,5737364
NB00153869,N31,5666733
NB00153869,N32,5559108
NB00153869,N33,5846153
NB00153869,N34,5708549
NB00153869,N35,5772638
NB00153869,N36,5613668
NB00153869,N37,5711518
NB00153869,N38,5923528
NB00153869,N39,5763136
NB00153869,N40,5958928
NB00153869,N41,6093594
NB00153869,N42,5877747
NB00153869,N43,6505261
NB00153869,N44,5933135
NB00153869,N45,6004520
NB00153869,N46,5903288
NB00153869,N47,5857429
NB00153869,N48,5716916
NB00153869,O01,149760
NB00153869,O02,148727
NB00153869,O03,143251
NB00153869,O04,139265
NB00153869,O05,5223426
NB00153869,O06,5335645
NB00153869,O07,5258515
NB00153869,O08,5177372
NB00153869,O09,5253246
NB00153869,O10,5213886
NB00153869,O11,5110086
NB00153869,O12,5029233
NB00153869,O13,5445359
NB00153869,O14,5208021
NB00153869,O15,5162746
NB00153869,O16,5213070
NB00153869,O17,5242266
NB00153869,O18,5208764
NB00153869,O19,4855903
NB00153869,O20,5137862
NB00153869,O21,5390314
NB00153869,O22,5148272
NB00153869,O23,5225756
NB00153869,O24,5177283
NB00153869,O25,6856766
NB00153869,O26,5185821
NB00153869,O27,5324482
NB00153869,O28,5453321
NB00153869,O29,4946435
NB00153869,O30,5410276
NB00153869,O31,5948114
NB00153869,O32,5462884
